Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-1896-2005","2005-09-17 00:00:00","80732","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","1450000","743.22","743.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1897-2005","2005-09-18 00:00:00","63814","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","900000","345.88","345.88","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1898-2005","2005-09-18 00:00:00","82230","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","13475020","4775.21","4814.88","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","3","1","",""
"11-1899-2005","2005-09-18 00:00:00","77110","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","1150000","334.45","380.9","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-19-2005","2005-01-02 00:00:00","29232","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2500000","1381.1","1381.1","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-190-2005","2005-01-15 00:00:00","85110","Sales","Sale","Ready","Non Free Hold","Commercial","Al Qusais Industrial First","Land","Commercial","18800000","4366.44","4366.44","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1900-2005","2005-09-18 00:00:00","59870","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1000000","232.26","232.26","","","","Abu Hail Metro Station","","Dubai International Airport","1","8","",""
"11-1901-2005","2005-09-18 00:00:00","68357","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","2300000","261.29","261.29","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1902-2005","2005-09-18 00:00:00","91081","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1300000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1903-2005","2005-09-18 00:00:00","55685","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","1150000","166.18","166.18","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1904-2005","2005-09-18 00:00:00","8548","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1650000","232.26","232.26","","","","","","","2","5","",""
"11-1905-2005","2005-09-19 00:00:00","47482","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","2100000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","2","",""
"11-1906-2005","2005-09-19 00:00:00","85806","Sales","Sale","Ready","Non Free Hold","Residential","Al Karama","Land","Residential","2520000","211.35","211.35","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","10","",""
"11-1907-2005","2005-09-19 00:00:00","69123","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","3880000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","3","",""
"11-1908-2005","2005-09-19 00:00:00","74271","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","1650000","1393.55","1393.55","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1909-2005","2005-09-19 00:00:00","74309","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","3522310","2974.85","2974.85","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-191-2005","2005-01-15 00:00:00","124757","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","4600000","2393","2393","","","","","","","2","1","",""
"11-1910-2005","2005-09-19 00:00:00","85857","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","2250000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1911-2005","2005-09-19 00:00:00","55586","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","8100000","1906.74","1906.74","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","5","",""
"11-1912-2005","2005-09-19 00:00:00","93272","Sales","Sale","Ready","Free Hold","Commercial","Palm Jumeirah","Land","Commercial","50763510","47160.82","47837.6","","","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","",""
"11-1913-2005","2005-09-19 00:00:00","77342","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","1310000","594.58","594.58","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","13","",""
"11-1914-2005","2005-09-20 00:00:00","8190606","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba","Land","","7852880","5215.04","5215.04","","","","","","","1","1","",""
"11-1915-2005","2005-09-20 00:00:00","8190397","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba","Land","","6803648","3950.52","3950.52","","","","","","","1","1","",""
"11-1916-2005","2005-09-20 00:00:00","61777","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","3600000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1917-2005","2005-09-20 00:00:00","87833","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","7800000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1918-2005","2005-09-20 00:00:00","3930","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","3060000","213.68","213.68","","","","ADCB Metro Station","Dubai Mall","Dubai International Airport","2","1","",""
"11-1919-2005","2005-09-20 00:00:00","66266","Sales","Sale","Ready","Non Free Hold","Commercial","Eyal Nasser","Land","Commercial","10000000","311.13","311.13","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-192-2005","2005-01-15 00:00:00","55556","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","1000000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","4","",""
"11-1920-2005","2005-09-21 00:00:00","55049","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","2500000","929.03","970.65","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","3","",""
"11-1921-2005","2005-09-21 00:00:00","62207","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","7000000","1486.45","1486.45","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1922-2005","2005-09-21 00:00:00","40652","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential Flats","850000","232.26","232.26","","","","Salah Al Din Metro Station","","Dubai International Airport","1","1","",""
"11-1923-2005","2005-09-21 00:00:00","28810","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2024000","1021.93","1021.93","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1924-2005","2005-09-21 00:00:00","74724","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","2100000","594.58","594.58","","","","Abu Hail Metro Station","","Dubai International Airport","1","2","",""
"11-1925-2005","2005-09-21 00:00:00","76009","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","250000","163.51","163.51","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1926-2005","2005-09-21 00:00:00","90214","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","72000000","2233.39","2233.39","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1927-2005","2005-09-21 00:00:00","28305","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4500000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1928-2005","2005-09-21 00:00:00","28998","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","738.76","738.76","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1929-2005","2005-09-21 00:00:00","24628","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","2750000","1021.93","1021.93","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-193-2005","2005-01-15 00:00:00","48715","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","850000","1140.29","1140.29","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1930-2005","2005-09-21 00:00:00","57251","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","2700000","983.38","983.38","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1931-2005","2005-09-24 00:00:00","34650","Sales","Sale","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","20000000","316.06","316.06","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1932-2005","2005-09-24 00:00:00","32070","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","750000","153.29","305.93","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1933-2005","2005-09-24 00:00:00","38054","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1100000","215.35","215.35","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1934-2005","2005-09-24 00:00:00","55706","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","5691200","330.46","330.46","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","2","8","",""
"11-1935-2005","2005-09-24 00:00:00","55484","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","950000","332.5","332.5","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1936-2005","2005-09-24 00:00:00","56632","Sales","Sale","Ready","Non Free Hold","Commercial","Al Warqa First","Land","Commercial","4875000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1937-2005","2005-09-24 00:00:00","78216","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","39600000","736.26","736.26","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","2","2","",""
"11-1938-2005","2005-09-24 00:00:00","59234","Sales","Sale","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","8800000","1486.45","1486.45","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1939-2005","2005-09-25 00:00:00","29240","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2150000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-194-2005","2005-01-15 00:00:00","55064","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","830000","1114.84","1114.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1940-2005","2005-09-25 00:00:00","28375","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3450000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1942-2005","2005-09-25 00:00:00","28962","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","696.77","696.77","","","","","","","1","1","",""
"11-1943-2005","2005-09-25 00:00:00","3928","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Government Housing","1400000","306.58","306.58","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1944-2005","2005-09-25 00:00:00","57857","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2900000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1945-2005","2005-09-26 00:00:00","68852","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","850000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1946-2005","2005-09-26 00:00:00","93281","Sales","Sale","Ready","Free Hold","Commercial","Palm Jumeirah","Land","Commercial","4650000","1208","1208","","","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","",""
"11-1947-2005","2005-09-26 00:00:00","306418","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba","Land","","4531842","3827.21","3827.21","","","","","","","1","1","",""
"11-1948-2005","2005-09-26 00:00:00","91046","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","1097135","864","864","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1949-2005","2005-09-26 00:00:00","71217","Sales","Sale","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial Second","Land","Industrial","26615160","11239.22","11239.96","","","","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-195-2005","2005-01-15 00:00:00","46988","Sales","Sale","Ready","Non Free Hold","Residential","Al Safouh First","Land","Residential","2399940","1238.68","1238.68","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1950-2005","2005-09-26 00:00:00","70831","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","3666000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-1951-2005","2005-09-26 00:00:00","51000","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","1900000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1952-2005","2005-09-26 00:00:00","321296","Sales","Sale","Ready","Non Free Hold","Residential","Margham","Land","Agricultural","11583210","107611.5","107611.5","","","","","","","2","1","",""
"11-1953-2005","2005-09-26 00:00:00","84531","Sales","Sale","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial Second","Land","Industrial","31455580","11239.68","11239.68","","","","Creek Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1954-2005","2005-09-26 00:00:00","80471","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","1500000","244.61","244.61","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","7","",""
"11-1955-2005","2005-09-26 00:00:00","49404","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","2205000","1463.22","1463.22","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1956-2005","2005-09-26 00:00:00","75523","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","4850000","297.1","297.1","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","5","",""
"11-1957-2005","2005-09-27 00:00:00","85254","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","34100000","1172.16","1172.16","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","2","",""
"11-1958-2005","2005-09-27 00:00:00","43011","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","10648680","1413.28","1413.28","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1959-2005","2005-09-27 00:00:00","44117","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","10648680","1413.28","2826.52","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-196-2005","2005-01-16 00:00:00","28261","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1890000","1254.19","2503.92","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-1960-2005","2005-09-27 00:00:00","85909","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","33400000","632.86","632.86","","","","Al Ghubaiba Metro Station","Dubai Mall","Dubai International Airport","2","2","",""
"11-1961-2005","2005-09-27 00:00:00","74695","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","1800000","921.13","921.13","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-1962-2005","2005-09-27 00:00:00","88651","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","2520000","1463.22","1463.22","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","2","1","",""
"11-1963-2005","2005-09-27 00:00:00","40652","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential Flats","950000","232.26","232.26","","","","Salah Al Din Metro Station","","Dubai International Airport","1","1","",""
"11-1964-2005","2005-09-27 00:00:00","90013","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","4323864","1119.85","1119.85","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1965-2005","2005-09-27 00:00:00","82341","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","3050000","910.45","910.45","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","2","",""
"11-1966-2005","2005-09-27 00:00:00","77768","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","40000000","2322.58","2322.58","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","3","",""
"11-1967-2005","2005-09-27 00:00:00","38672","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1200000","232.26","232.26","","","","","","","4","1","",""
"11-1968-2005","2005-09-28 00:00:00","79013","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Government Housing","2150000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1969-2005","2005-09-28 00:00:00","89097","Sales","Sale","Ready","Non Free Hold","Commercial","Al Goze Industrial Fourth","Land","Industrial","7200000","2787.09","2787.09","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-197-2005","2005-01-16 00:00:00","28260","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1883280","1249.73","1249.73","","","","","","","1","2","",""
"11-1970-2005","2005-09-28 00:00:00","72691","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","1800000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1971-2005","2005-09-28 00:00:00","65521","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","14000000","1393.55","1452.17","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1972-2005","2005-09-28 00:00:00","20922","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","2000000","1021.93","1021.93","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1973-2005","2005-09-28 00:00:00","8339708","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba","Land","","7021230","4345.55","4345.55","","","","","","","1","1","",""
"11-1974-2005","2005-09-28 00:00:00","28074","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2239200","924.57","924.57","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1975-2005","2005-09-28 00:00:00","64044","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","7891231","3156","3156","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","14","",""
"11-1976-2005","2005-09-28 00:00:00","304902007","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba","Land","","5466364","4272.2","4272.2","","","","","City Centre Mirdif","IMG World Adventures","1","1","",""
"11-1977-2005","2005-09-28 00:00:00","51159","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","21000000","729.85","729.85","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1978-2005","2005-10-01 00:00:00","86775","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","1198330","1171.88","1171.88","","","","Rashidiya Metro Station","City Centre Mirdif","","1","1","",""
"11-1979-2005","2005-10-01 00:00:00","17181","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","4000000","1114.84","1114.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-198-2005","2005-01-16 00:00:00","91002","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","4422000","1250.29","2478.28","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1980-2005","2005-10-01 00:00:00","74040","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","1250000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1981-2005","2005-10-01 00:00:00","75797","Sales","Sale","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","14500000","592.26","592.26","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","2","1","",""
"11-1982-2005","2005-10-01 00:00:00","69770","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","2100000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-1983-2005","2005-10-01 00:00:00","7233","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1500000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","3","",""
"11-1984-2005","2005-10-01 00:00:00","37939","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","1200000","190.45","402.68","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1985-2005","2005-10-01 00:00:00","124742","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","25000000","5399.68","5399.68","","","","","","","1","1","",""
"11-1986-2005","2005-10-01 00:00:00","2348","Sales","Sale","Ready","Non Free Hold","Residential","Al Hudaiba","Land","","829500","308.16","308.25","","","","","","","1","1","",""
"11-1987-2005","2005-10-01 00:00:00","2352","Sales","Sale","Ready","Non Free Hold","Residential","Al Hudaiba","Land","","829500","314.76","314.76","","","","","","","1","1","",""
"11-1988-2005","2005-10-01 00:00:00","7415","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1250000","231.42","231.44","","","","","","","4","1","",""
"11-1989-2005","2005-10-01 00:00:00","67084","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","2860000","910.45","910.45","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-199-2005","2005-01-16 00:00:00","91001","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","5967000","1227.99","1227.99","","","","","","","1","1","",""
"11-1990-2005","2005-10-01 00:00:00","10397","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1150000","232.26","232.26","","","","","","","4","1","",""
"11-1991-2005","2005-10-02 00:00:00","30810","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","6800000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1992-2005","2005-10-02 00:00:00","30176","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1275000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1993-2005","2005-10-02 00:00:00","83101","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","7200000","1739.52","1739.52","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","2","",""
"11-1994-2005","2005-10-02 00:00:00","30173","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1275000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1995-2005","2005-10-02 00:00:00","3786","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","1750000","306.58","306.58","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1996-2005","2005-10-02 00:00:00","93288","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","1369800","609.26","609.26","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1997-2005","2005-10-02 00:00:00","88145","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","1650000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1998-2005","2005-10-02 00:00:00","62246","Sales","Sale","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","10916250","2473.54","2473.54","","","","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","1","2","",""
"11-1999-2005","2005-10-02 00:00:00","76431","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","900000","335.84","335.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2-2005","2005-01-02 00:00:00","16597","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1575000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-20-2005","2005-01-02 00:00:00","71551","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Second","Land","Residential","3500000","3604.64","3604.64","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-200-2005","2005-01-16 00:00:00","90623","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","3808256","1271.01","1271.01","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2000-2005","2005-10-03 00:00:00","8554","Sales","Sale","Ready","Non Free Hold","Commercial","Al Satwa","Land","Commercial","1820000","334.45","334.46","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","2","11","",""
"11-2001-2005","2005-10-03 00:00:00","28405","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2920000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2002-2005","2005-10-03 00:00:00","81034","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","8850000","1374.96","1374.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2003-2005","2005-10-03 00:00:00","8201254","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Shiba","Land","","4960048","2880","2880","","","","","","","1","1","",""
