Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-1493-2002","2002-10-15 00:00:00","48319","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","825000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1494-2002","2002-10-16 00:00:00","30770","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","650000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1495-2002","2002-10-16 00:00:00","56356","Sales","Sale","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","3400000","283.54","283.54","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1496-2002","2002-10-16 00:00:00","44167","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","450000","1133.04","1133.04","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","5","",""
"11-1497-2002","2002-10-16 00:00:00","29649","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","945000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1498-2002","2002-10-19 00:00:00","66140","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","650000","929.03","929.03","","","","","","","1","1","",""
"11-1499-2002","2002-10-19 00:00:00","59766","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","2200000","1145.77","1145.77","","","","Financial Centre","Dubai Mall","Burj Khalifa","1","1","",""
"11-15-2002","2002-01-05 00:00:00","59501","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1920000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-150-2002","2002-01-26 00:00:00","16420","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1650000","910.45","910.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1500-2002","2002-10-19 00:00:00","54664","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","650000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1501-2002","2002-10-19 00:00:00","59981","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","4372910","4779.49","4779.49","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","2","1","",""
"11-1502-2002","2002-10-19 00:00:00","29812","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","520000","743.22","743.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1503-2002","2002-10-19 00:00:00","75767","Sales","Sale","Ready","Non Free Hold","Residential","Al-Aweer","Land","Agricultural","2700000","41526.34","41861.53","","","","","","","2","1","",""
"11-1504-2002","2002-10-20 00:00:00","70945","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","1650000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","13","",""
"11-1505-2002","2002-10-20 00:00:00","69086","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","400000","232.26","232.26","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-1506-2002","2002-10-20 00:00:00","68169","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1095000","1356.38","1356.38","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1507-2002","2002-10-20 00:00:00","34792","Sales","Sale","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","7200000","324.51","324.51","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","5","",""
"11-1508-2002","2002-10-20 00:00:00","64263","Sales","Sale","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","1530000","386.48","386.48","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","1","5","",""
"11-1509-2002","2002-10-21 00:00:00","71930","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","2038080","573.77","573.77","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","14","",""
"11-151-2002","2002-01-26 00:00:00","27782","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1114950","1381.1","1381.1","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1510-2002","2002-10-21 00:00:00","73267","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","795000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1511-2002","2002-10-21 00:00:00","32067","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","490000","152.64","152.64","","","","","","","1","1","",""
"11-1512-2002","2002-10-21 00:00:00","3921","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1350000","211.35","211.35","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1513-2002","2002-10-21 00:00:00","38619","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","400000","232.26","232.26","","","","","","","1","9","",""
"11-1514-2002","2002-10-21 00:00:00","70883","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","9800000","782.24","782.24","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","3","",""
"11-1515-2002","2002-10-22 00:00:00","30687","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1278000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1516-2002","2002-10-22 00:00:00","39279","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","600000","929.03","929.03","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1517-2002","2002-10-22 00:00:00","71932","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","1045110","294.22","294.22","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","14","",""
"11-1518-2002","2002-10-22 00:00:00","71931","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","1126290","399.02","396.88","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","14","",""
"11-1519-2002","2002-10-22 00:00:00","71063","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","2215950","623.84","623.84","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","14","",""
"11-152-2002","2002-01-26 00:00:00","68482","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","465000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1520-2002","2002-10-23 00:00:00","70707","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","940000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","13","",""
"11-1521-2002","2002-10-23 00:00:00","8007","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","370000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1522-2002","2002-10-23 00:00:00","33128","Sales","Sale","Ready","Non Free Hold","Residential","Lehbab","Land","Agricultural","400000","42113.3","42113.3","","","","","","","1","1","",""
"11-1523-2002","2002-10-23 00:00:00","68095","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","1200000","993.88","1049.06","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1524-2002","2002-10-23 00:00:00","70765","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais First","Land","Residential","1877260","1516.54","1516.55","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","1","18","",""
"11-1525-2002","2002-10-23 00:00:00","30156","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","510000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1526-2002","2002-10-26 00:00:00","76309","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","11000000","729.94","729.94","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1527-2002","2002-10-26 00:00:00","2005","Sales","Sale","Ready","Non Free Hold","Residential","Mankhool","Land","","1000000","896.61","6567.41","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","11","",""
"11-1528-2002","2002-10-26 00:00:00","2006","Sales","Sale","Ready","Non Free Hold","Residential","Mankhool","Land","","1000000","929.03","929.03","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1529-2002","2002-10-26 00:00:00","10674","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","510000","234.58","234.58","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-153-2002","2002-01-27 00:00:00","66209","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","249500","1158.96","1158.96","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1530-2002","2002-10-26 00:00:00","76316","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","950000","211.35","211.35","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","3","",""
"11-1531-2002","2002-10-27 00:00:00","68048","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","735000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1532-2002","2002-10-27 00:00:00","68118","Sales","Sale","Ready","Non Free Hold","Residential","Al Karama","Land","Residential","6632000","1540.33","1540.33","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1534-2002","2002-10-27 00:00:00","4157","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1370000","211.35","211.35","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1535-2002","2002-10-28 00:00:00","28438","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","550000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1536-2002","2002-10-28 00:00:00","83650","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","1350000","910.45","910.45","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1537-2002","2002-10-28 00:00:00","64899","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","807520","464.52","464.52","","","","","","","2","1","",""
"11-1538-2002","2002-10-28 00:00:00","75228","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","807520","477.61","477.61","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","2","1","",""
"11-1539-2002","2002-10-28 00:00:00","75227","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","807520","464.52","929.03","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","2","1","",""
"11-154-2002","2002-01-27 00:00:00","28880","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1050000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1540-2002","2002-10-28 00:00:00","34653","Sales","Sale","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","10500000","185.9","185.9","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1541-2002","2002-10-29 00:00:00","30164","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","773064","997.5","997.5","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1542-2002","2002-10-29 00:00:00","77390","Sales","Sale","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","145000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","1","1","",""
"11-1543-2002","2002-10-29 00:00:00","77519","Sales","Sale","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","3000000","408.87","408.87","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1544-2002","2002-10-29 00:00:00","77391","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","1850000","165.96","165.96","","","","Union Metro Station","Dubai Mall","Dubai International Airport","1","2","",""
"11-1545-2002","2002-10-29 00:00:00","26434","Sales","Sale","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","600000","148.64","148.64","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","3","",""
"11-1546-2002","2002-10-29 00:00:00","68551","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","1100000","650.32","650.32","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1547-2002","2002-10-29 00:00:00","61675","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","1725000","1393.55","1393.55","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1548-2002","2002-10-30 00:00:00","73463","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","945000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1549-2002","2002-10-30 00:00:00","59256","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","4900000","1790.24","1790.24","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-155-2002","2002-01-27 00:00:00","47759","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","2100000","1858.06","1858.06","","","","","","","1","1","",""
"11-1550-2002","2002-10-30 00:00:00","16884","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","720000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1551-2002","2002-10-30 00:00:00","59285","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","11000000","3349.06","3349.06","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1552-2002","2002-11-02 00:00:00","30313","Sales","Sale","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","4000000","172.06","172.06","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-1553-2002","2002-11-02 00:00:00","53667","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","800000","244.06","244.06","","","","Abu Hail Metro Station","","Dubai International Airport","3","1","",""
"11-1554-2002","2002-11-02 00:00:00","63450","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","2930000","1337.8","1337.8","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1555-2002","2002-11-02 00:00:00","29234","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","560000","743.22","743.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1556-2002","2002-11-02 00:00:00","29838","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","567000","877.93","877.93","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1557-2002","2002-11-02 00:00:00","47878","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","300000","431.07","431.07","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","3","",""
"11-1558-2002","2002-11-02 00:00:00","70765","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais First","Land","Residential","2203740","1516.55","1516.55","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1559-2002","2002-11-03 00:00:00","30292","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","500000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-156-2002","2002-01-27 00:00:00","68544","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha","Land","Residential","60000","1405.99","1405.99","","","","","","","1","1","",""
"11-1560-2002","2002-11-03 00:00:00","50548","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","600000","1432.66","1432.66","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1561-2002","2002-11-03 00:00:00","73030","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","550000","1079.9","1079.9","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","5","",""
"11-1562-2002","2002-11-04 00:00:00","75883","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","","700000","287.53","287.53","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","4","",""
"11-1563-2002","2002-11-04 00:00:00","70613","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","400000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","4","1","",""
"11-1565-2002","2002-11-04 00:00:00","24656","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1650000","1393.55","1393.55","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-1566-2002","2002-11-04 00:00:00","83427","Sales","Sale","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial First","Land","Industrial","3600000","7413.66","14827.32","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","4","1","",""
"11-1567-2002","2002-11-04 00:00:00","20146","Sales","Sale","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Commercial","830000","464.52","464.52","","","","Airport Terminal 1 Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1568-2002","2002-11-04 00:00:00","30039","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","664.44","664.44","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1569-2002","2002-11-04 00:00:00","77747","Sales","Sale","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","13200000","933.02","933.02","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-157-2002","2002-01-27 00:00:00","30178","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","500000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1570-2002","2002-11-04 00:00:00","68888","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","5250000","1490.16","1490.16","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1571-2002","2002-11-04 00:00:00","47391","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","1330000","170.57","170.57","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","2","",""
"11-1572-2002","2002-11-05 00:00:00","42722","Sales","Sale","Ready","Non Free Hold","Residential","Margham","Land","Agricultural","150000","10906.12","10906.12","","","","","","","1","1","",""
"11-1573-2002","2002-11-05 00:00:00","77752","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","590000","520.26","630.16","","","","Abu Hail Metro Station","","Dubai International Airport","1","7","",""
"11-1574-2002","2002-11-05 00:00:00","62729","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","1593324","1370.6","1370.6","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1575-2002","2002-11-05 00:00:00","50750","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais First","Land","Residential","2400000","1486.45","1486.45","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","1","9","",""
"11-1576-2002","2002-11-05 00:00:00","70769","Sales","Sale","Ready","Non Free Hold","Residential","Al Muteena","Land","Residential","565000","138.15","138.15","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1577-2002","2002-11-05 00:00:00","73413","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","900000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1578-2002","2002-11-05 00:00:00","48879","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","3200000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1579-2002","2002-11-05 00:00:00","76325","Sales","Sale","Ready","Non Free Hold","Commercial","Um Hurair First","Land","Commercial","8450400","1121.53","1121.53","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","1","22","",""
"11-158-2002","2002-01-27 00:00:00","60840","Sales","Sale","Ready","Non Free Hold","Commercial","Al Goze Third","Land","Industrial","8005250","2094.96","2091.43","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1580-2002","2002-11-05 00:00:00","49293","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","1200000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","7","",""
"11-1581-2002","2002-11-06 00:00:00","64148","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1400000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1582-2002","2002-11-06 00:00:00","83952","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","617874","1083.06","1083.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1583-2002","2002-11-06 00:00:00","17492","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1170000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1584-2002","2002-11-06 00:00:00","21171","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","21000000","6763.52","2118.37","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","5","1","",""
"11-1585-2002","2002-11-09 00:00:00","30428","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1335000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","3","",""
"11-1586-2002","2002-11-09 00:00:00","61796","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","400000","1088.08","1088.08","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","7","",""
"11-1587-2002","2002-11-09 00:00:00","83526","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","512226","1442.04","1442.04","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1588-2002","2002-11-09 00:00:00","77771","Sales","Sale","Ready","Non Free Hold","Residential","Wadi Al Amardi","Land","Agricultural","3000000","29051.05","31175.09","","","","","City Centre Mirdif","","1","5","",""
"11-1589-2002","2002-11-10 00:00:00","55537","Sales","Sale","Ready","Non Free Hold","Commercial","Mirdif","Land","Commercial","620000","929.03","1160.92","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","8","",""
"11-159-2002","2002-01-27 00:00:00","66983","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","2100000","657.57","657.57","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","2","",""
"11-1590-2002","2002-11-10 00:00:00","50312","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","2160000","1672.25","1672.25","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1591-2002","2002-11-10 00:00:00","28417","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2300000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1592-2002","2002-11-11 00:00:00","38623","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","1400000","639.82","639.82","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1593-2002","2002-11-11 00:00:00","28365","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2339120","3104.45","3104.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1594-2002","2002-11-11 00:00:00","38673","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","1600000","661.56","661.56","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1595-2002","2002-11-11 00:00:00","61970","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2150000","836.13","836.13","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1596-2002","2002-11-11 00:00:00","58101","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","680000","146.32","146.32","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1597-2002","2002-11-11 00:00:00","61345","Sales","Sale","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","2500000","659.7","659.7","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","2","5","",""
"11-1598-2002","2002-11-11 00:00:00","65718","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","12500000","1924.76","1924.76","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","2","1","",""
"11-1599-2002","2002-11-12 00:00:00","73907","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","7300000","3361.51","3361.51","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-16-2002","2002-01-05 00:00:00","28936","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","900000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-160-2002","2002-01-27 00:00:00","68512","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha","Land","Residential","720000","1393.55","1393.55","","","","","","","1","1","",""
"11-1600-2002","2002-11-12 00:00:00","69760","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","1060000","211.35","211.35","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","10","1","",""
"11-1601-2002","2002-11-12 00:00:00","50564","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","2000000","3716.12","3716.12","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","7","",""
