Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-553-2001","2001-05-26 00:00:00","64742","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","354375","940.64","940.64","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-554-2001","2001-05-26 00:00:00","64743","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","354375","940.64","940.64","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-555-2001","2001-05-27 00:00:00","64753","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","825000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-556-2001","2001-05-27 00:00:00","30692","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","360000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-557-2001","2001-05-27 00:00:00","64786","Sales","Sale","Ready","Non Free Hold","Residential","Nad Rashid","Land","Residential","256000","594.58","594.58","","","","","","","1","1","",""
"11-558-2001","2001-05-27 00:00:00","30553","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","618196","1552.22","1552.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-559-2001","2001-05-27 00:00:00","30428","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","322500","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","3","2","",""
"11-56-2001","2001-01-17 00:00:00","29451","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","380000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-560-2001","2001-05-27 00:00:00","63166","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","1106325","1370.41","1370.41","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-561-2001","2001-05-27 00:00:00","47536","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2160000","1486.45","1486.45","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","5","",""
"11-562-2001","2001-05-27 00:00:00","83412","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","330000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-563-2001","2001-05-27 00:00:00","63507","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","613295","495.45","495.45","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","5","",""
"11-564-2001","2001-05-27 00:00:00","51100","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","330000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-565-2001","2001-05-27 00:00:00","50042","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","613410","495.54","495.54","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","5","",""
"11-566-2001","2001-05-27 00:00:00","63506","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","613295","495.45","495.45","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","5","",""
"11-567-2001","2001-05-27 00:00:00","56836","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","600000","199.37","199.37","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-568-2001","2001-05-27 00:00:00","64717","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","937500","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-569-2001","2001-05-27 00:00:00","64650","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","430000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","2","6","",""
"11-57-2001","2001-01-17 00:00:00","32440","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","274000","141.12","141.12","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-570-2001","2001-05-28 00:00:00","61958","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","855000","1393.55","1950.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-571-2001","2001-05-28 00:00:00","64807","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","3600000","3716.12","3716.12","","","","","","","1","1","",""
"11-572-2001","2001-05-28 00:00:00","64825","Sales","Sale","Ready","Non Free Hold","Commercial","Zareeba Duviya","Land","Commercial","7408700","1083.25","1083.25","","","","","","","1","1","",""
"11-573-2001","2001-05-28 00:00:00","58314","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","514800","1839.48","1839.48","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-574-2001","2001-05-28 00:00:00","64826","Sales","Sale","Ready","Non Free Hold","Commercial","Zareeba Duviya","Land","Commercial","6417950","1084.09","1084.09","","","","","","","1","1","",""
"11-575-2001","2001-05-28 00:00:00","64909","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","500000","844.49","844.49","","","","","","","1","1","",""
"11-576-2001","2001-05-28 00:00:00","61321","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","975000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-577-2001","2001-05-28 00:00:00","63640","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","4880500","1813.65","1813.65","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-578-2001","2001-05-29 00:00:00","51256","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","1040000","1207.74","1207.74","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-579-2001","2001-05-29 00:00:00","64375","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","2340250","1890.58","1890.58","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","3","1","",""
"11-58-2001","2001-01-20 00:00:00","30355","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","277500","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-580-2001","2001-05-29 00:00:00","33753","Sales","Sale","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","8500000","132.76","132.76","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-581-2001","2001-05-29 00:00:00","64840","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1050000","752.7","752.7","","","","","","","1","1","",""
"11-582-2001","2001-05-30 00:00:00","64850","Sales","Sale","Ready","Non Free Hold","Residential","Nad Rashid","Land","Residential","400000","332.13","332.13","","","","","","","1","1","",""
"11-583-2001","2001-05-30 00:00:00","46052","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","390000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","7","",""
"11-584-2001","2001-05-30 00:00:00","47760","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","1620000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-585-2001","2001-05-30 00:00:00","28881","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","855000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-586-2001","2001-05-30 00:00:00","60179","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","555000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","8","",""
"11-587-2001","2001-06-02 00:00:00","29446","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","735000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-588-2001","2001-06-02 00:00:00","62734","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","900000","743.22","743.22","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-589-2001","2001-06-02 00:00:00","25420","Sales","Sale","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","1400000","233.19","233.19","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-59-2001","2001-01-20 00:00:00","61847","Sales","Sale","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","250000","106.65","106.65","","","","","","","1","1","",""
"11-590-2001","2001-06-02 00:00:00","64886","Sales","Sale","Ready","Non Free Hold","Residential","Nad Rashid","Land","Residential","350000","331.66","331.66","","","","","","","2","1","",""
"11-591-2001","2001-06-02 00:00:00","30480","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","585000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-592-2001","2001-06-02 00:00:00","64910","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","3600000","1532.9","1532.9","","","","","","","1","1","",""
"11-593-2001","2001-06-02 00:00:00","30486","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2800000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-594-2001","2001-06-03 00:00:00","64352","Sales","Sale","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","2700000","965.36","965.36","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-595-2001","2001-06-03 00:00:00","30766","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","380000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-596-2001","2001-06-03 00:00:00","64937","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","700000","622.54","622.54","","","","","","","1","1","",""
"11-597-2001","2001-06-03 00:00:00","24684","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1350000","891.87","891.87","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-598-2001","2001-06-03 00:00:00","64902","Sales","Sale","Ready","Non Free Hold","Residential","Al-Tawar","Land","Residential","2800000","1800","1800","","","","","","","1","1","",""
"11-599-2001","2001-06-03 00:00:00","83176","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","525000","232.26","232.26","","","","","","","1","1","",""
"11-6-2001","2001-01-03 00:00:00","36608","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","700000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-60-2001","2001-01-20 00:00:00","62644","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","900000","282.61","282.61","","","","","","","1","1","",""
"11-600-2001","2001-06-03 00:00:00","35451","Sales","Sale","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","2150000","921.13","921.13","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","13","",""
"11-601-2001","2001-06-03 00:00:00","63403","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","6600000","3716.12","3716.12","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-602-2001","2001-06-03 00:00:00","59259","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","300000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","9","",""
"11-603-2001","2001-06-03 00:00:00","16451","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1200000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-604-2001","2001-06-05 00:00:00","62543","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","480000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","10","",""
"11-605-2001","2001-06-06 00:00:00","5088","Sales","Sale","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","800000","30.1","30.1","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-606-2001","2001-06-06 00:00:00","30459","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","371184","932","932","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-607-2001","2001-06-06 00:00:00","28342","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","873600","1449.29","1449.29","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-608-2001","2001-06-06 00:00:00","58079","Sales","Sale","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","1540000","296.17","296.17","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","1","5","",""
"11-609-2001","2001-06-06 00:00:00","64185","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","1088000","1189.16","1189.16","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-61-1997","2001-01-06 00:00:00","39765","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","340000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-61-2001","2001-01-20 00:00:00","51539","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","3700000","956.25","956.25","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-610-2001","2001-06-06 00:00:00","61257","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","480000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-611-2001","2001-06-06 00:00:00","2051","Sales","Sale","Ready","Non Free Hold","Residential","Mankhool","Land","Residential","1250000","1001.03","1001.03","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-612-2001","2001-06-09 00:00:00","60555","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","3190130","2511.63","2511.63","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-613-2001","2001-06-09 00:00:00","65137","Sales","Sale","Ready","Non Free Hold","Commercial","Um Suqaim","Land","Commercial","3600000","3363","3363","","","","","","","1","1","",""
"11-614-2001","2001-06-09 00:00:00","65138","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1800000","1858.06","1858.06","","","","","","","1","1","",""
"11-615-2001","2001-06-09 00:00:00","41862","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","250000","1130.82","1130.82","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-616-2001","2001-06-09 00:00:00","29848","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","400000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-617-2001","2001-06-09 00:00:00","30178","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","400000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-618-2001","2001-06-09 00:00:00","48055","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","1473725","1190.55","594.11","","","","","","","2","1","",""
"11-619-2001","2001-06-10 00:00:00","64657","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","250000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","3","",""
"11-62-1997","2001-02-11 00:00:00","4101","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","2350000","422.71","422.71","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-62-2001","2001-01-21 00:00:00","30686","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","627984","1389.09","1389.09","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-620-2001","2001-06-10 00:00:00","131048","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Residential","800000","3716.12","3716.12","","","","","","","1","1","",""
"11-621-2001","2001-06-10 00:00:00","51069","Sales","Sale","Ready","Non Free Hold","Residential","Al Muteena","Land","Residential","14000000","635.55","644.84","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-622-2001","2001-06-10 00:00:00","37876","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","900000","827.3","827.3","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-623-2001","2001-06-11 00:00:00","63176","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","400000","232.26","232.26","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-624-2001","2001-06-11 00:00:00","8018","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","340000","232.26","232.26","","","","","","","1","1","",""
"11-625-2001","2001-06-11 00:00:00","28536","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1100000","696.77","696.77","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-626-2001","2001-06-11 00:00:00","28852","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","891960","1381.1","1381.1","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-627-2001","2001-06-11 00:00:00","55696","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","550000","224.36","224.36","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-628-2001","2001-06-12 00:00:00","64882","Sales","Sale","Ready","Non Free Hold","Commercial","Oud Metha","Land","Commercial","6150000","1393.55","1393.55","","","","Oud Metha Metro Station","Dubai Mall","Burj Khalifa","2","6","",""
"11-629-2001","2001-06-12 00:00:00","65230","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1350000","464.52","464.52","","","","","","","1","1","",""
"11-63-1997","2001-04-01 00:00:00","63740","Sales","Sale","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","100000","929.03","929.03","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","13","1","",""
"11-63-2001","2001-01-21 00:00:00","28501","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","750000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-630-2001","2001-06-12 00:00:00","65179","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","2330000","1818.72","1818.72","","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-631-2001","2001-06-12 00:00:00","65110","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1250000","594.58","594.58","","","","","","","1","2","",""
"11-632-2001","2001-06-12 00:00:00","131426","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Agricultural","1000000","14845.9","14845.9","","","","","","","1","1","",""
"11-633-2001","2001-06-12 00:00:00","65109","Sales","Sale","Ready","Non Free Hold","Commercial","Al Kifaf","Land","Commercial","17500000","1042.74","1042.74","","","","","","","1","2","",""
"11-634-2001","2001-06-13 00:00:00","65357","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","260000","149.57","149.57","","","","","","","1","1","",""
"11-635-2001","2001-06-13 00:00:00","64909","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","550000","844.49","844.49","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-636-2001","2001-06-16 00:00:00","65298","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","90000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-637-2001","2001-06-16 00:00:00","65299","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","90000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-638-2001","2001-06-16 00:00:00","55315","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha First","Land","","3000000","1393.55","1393.55","","","","","","","1","7","",""
"11-639-2001","2001-06-16 00:00:00","63381","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","250000","1402.93","1402.93","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","6","",""
"11-640-2001","2001-06-16 00:00:00","65312","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","650000","464.52","464.52","","","","","","","1","1","",""
"11-641-2001","2001-06-16 00:00:00","65303","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","2500000","1393.55","1393.55","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-642-2001","2001-06-16 00:00:00","30781","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4400000","1549.99","1549.99","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-643-2001","2001-06-16 00:00:00","30766","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","430000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","3","1","",""
"11-644-2001","2001-06-17 00:00:00","60826","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","450000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","10","",""
"11-645-2001","2001-06-17 00:00:00","57005","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","540000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","13","",""
"11-646-2001","2001-06-17 00:00:00","27943","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","352500","696.77","696.77","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-647-2001","2001-06-17 00:00:00","65334","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","3000000","1393.55","1393.55","","","","","","","1","1","",""
"11-648-2001","2001-06-17 00:00:00","65326","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","6000000","1393.55","4106.31","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","4","",""
"11-649-2001","2001-06-17 00:00:00","63716","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","525000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","9","",""
"11-65-2001","2001-01-21 00:00:00","49696","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","230000","1168.16","1168.16","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-650-2001","2001-06-17 00:00:00","5561","Sales","Sale","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","41000000","1393.55","1393.55","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-651-2001","2001-06-18 00:00:00","51256","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","1183000","1207.74","1207.74","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-652-2001","2001-06-18 00:00:00","24559","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1250000","836.13","836.13","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-653-2001","2001-06-18 00:00:00","33820","Sales","Sale","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","5000000","260.41","260.41","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","2","",""
"11-654-2001","2001-06-18 00:00:00","31080","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","350000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-655-2001","2001-06-18 00:00:00","31023","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","350000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-656-2001","2001-06-19 00:00:00","49693","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","270000","1168.16","1168.16","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-657-2001","2001-06-19 00:00:00","29256","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1300000","923.55","923.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-658-2001","2001-06-19 00:00:00","28421","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","765000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","2","",""
"11-659-2001","2001-06-20 00:00:00","31100","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","450000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-66-2001","2001-01-21 00:00:00","62207","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1065000","1393.55","1393.55","","","","","","","1","1","",""
"11-660-2001","2001-06-20 00:00:00","27955","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1320000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-661-2001","2001-06-20 00:00:00","61958","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","975000","1393.55","1950.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-662-2001","2001-06-20 00:00:00","28710","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","430000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-663-2001","2001-06-20 00:00:00","28711","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","430000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
