,X,Y,price_sqf
1744,25.068527,55.128906,2048.1807228915663
1763,25.226752,55.343369,2803.7562284400155
1766,25.087214,55.145463,2535.925612848689
1769,25.193638,55.279085,4907.621247113163
1770,25.072222279941,55.126414561542,2672.4137931034484
1771,25.086438,55.147157,2491.6943521594685
1787,25.086782726638,55.145288407857,1916.443081640476
1789,25.194738,55.282366,3598.2008995502247
1791,25.226752,55.343369,2440.775305096913
1793,25.085399627686,55.149299621582,2005.899705014749
1805,25.049569,55.20426,1054.33901054339
1807,25.058768,55.202798,1068.702290076336
1821,25.198443,55.270758,2840.781818181818
1823,25.193638,55.279085,4878.048780487805
1833,25.117504847767,55.110071897507,3466.46571213263
1842,25.072222279941,55.126414561542,3982.930298719773
1850,25.072222279941,55.126414561542,3568.320278503046
1857,25.167162,55.405768,879.8283261802575
1868,25.20084,55.342691,2147.651006711409
1874,25.132434827412,55.151699781418,3721.2449255751017
1879,25.197323,55.270276,2735.229759299781
1893,25.07856,55.12123,4818.523153942428
1899,25.207086,55.26516,2995.62436889936
1904,25.167162,55.405768,813.0081300813008
1908,25.062063,55.232606,1250.0
1918,25.027237,55.181465,739.0300230946881
1939,25.180421162231,55.263823270689,2454.589592538046
1948,25.194738,55.282366,3058.823529411765
1950,25.076013,55.133375,2232.6064382139148
1952,25.194911,55.282549,3575.6154747948417
1955,25.194911,55.282549,3055.229142185664
1966,25.192602,55.288739,1663.936063936064
1970,25.013331,55.251283,1377.245508982036
1971,25.194738,55.282366,2975.0
1973,25.213962,55.23667,9630.196456086289
1991,25.046546,55.206159,1282.051282051282
1996,25.193638,55.279085,4907.621247113163
2005,25.071367,55.124955,2830.188679245283
2021,25.186663,55.273898,1949.025487256372
2038,25.084499359131,55.149101257324,1412.9610479145122
2043,25.049569,55.20426,952.6558891454964
2046,25.079195,55.157687,2482.758620689656
2057,25.067098,55.139762,1400.2889150943397
2059,25.067098,55.139762,1399.764150943396
2063,25.156723,55.30123,2176.470588235294
2076,25.074878,55.133678,1993.704092339979
2081,25.075303,55.138468,2014.9953139643865
2098,25.185738506926,55.277806520462,4311.289440993789
2115,25.086438,55.147157,2463.054187192118
2116,25.072222279941,55.126414561542,3301.056338028169
2118,25.079195,55.157687,2274.9752720079127
2119,25.047331,55.203911,1161.1458117890384
2123,25.207504,55.277685,2565.564424173318
2127,25.115816,55.142667,2030.0088261253309
2130,25.083871,55.13879,3897.6091476091474
2131,25.067098,55.139762,1409.264544456641
2151,25.113844,55.139982,8527.8276481149
2152,25.100953377357,55.116793875115,4948.989898989899
2168,25.201816,55.270863,3001.7657445556206
2173,25.047063,55.205358,1350.1483679525222
2184,25.047331,55.203911,1131.4788877445933
2187,25.071367,55.124955,2272.7272727272725
2204,25.20630017458,55.344507694244,2655.440414507772
2213,25.185738506926,55.277806520462,4720.496894409938
2214,25.124356,55.153768,3739.493340163935
2215,25.114755,55.363401,651.1056511056511
2225,25.086438,55.147157,2153.506350082828
2232,25.086438,55.147157,2143.478260869565
2233,25.086438,55.147157,2040.8163265306123
2236,25.083446597461,55.144809186459,2157.894736842105
2246,25.180602090418,55.263742192546,2537.6685170499604
2255,25.194602,55.282436,3778.337531486146
2261,25.025002660824,55.243804525646,1325.0
2283,25.132463966772,55.151206254959,3498.727735368957
2288,25.167162,55.405768,851.1777301927195
2296,25.072222279941,55.126414561542,4127.96697626419
2299,25.07238,55.136245,2366.8633136094672
2307,25.072621365655,55.127983689308,2733.446519524618
2311,25.194738,55.282366,3345.323741007194
2337,25.195499,55.271766,4396.678065461651
2340,25.086438,55.147157,2433.0900243309
2350,25.193638,55.279085,4471.544715447155
2351,25.050955,55.210264,1434.308663224326
2356,25.000273,55.25107,1064.7181628392484
2368,25.113844,55.139982,3415.559772296015
2379,25.193373,55.265283,1824.8175182481752
2382,25.067098,55.139762,1504.949712643678
2390,25.199155807495,55.274662017822,2986.5125240847783
2400,25.130754445878,55.117002725601,3041.66625
2401,25.240308548146,55.252962053402,2828.6189683860234
2425,25.194840239897,55.282444059849,2853.745541022592
2430,25.20042,55.346546,2075.7020757020755
2437,25.201524,55.269977,3227.7346084877468
2443,25.184561,55.291356,1882.0764331210191
2461,25.096440928855,55.317498043854,913.338997451147
2470,25.086438,55.147157,2098.408104196816
2471,25.188306,55.266893,3951.868064118372
2473,25.200813681385,55.276276767308,3942.857142857143
2481,25.197167,55.273931,4470.272686633884
2483,25.194911,55.282549,2754.820936639118
2493,25.186459,55.282058,1777.3620205799814
2494,25.087214,55.145463,1506.8686244204018
2519,25.071367,55.124955,2356.40648011782
2523,25.072222279941,55.126414561542,4284.490145672665
2526,25.027237,55.181465,1070.334862385321
2536,25.188306,55.266893,3850.1041816870943
2540,25.20084,55.342691,2037.292817679558
2542,25.002218,55.250587,1003.6563071297988
2546,25.200813681385,55.276276767308,3737.2147915027535
2547,25.047331,55.203911,1300.0323325635102
2548,25.068687,55.128694,3255.813953488372
2549,25.104134,55.148728,2638.522427440633
2554,25.20042,55.346546,2102.151624548736
2556,25.100953377357,55.116793875115,6141.654284299158
2566,25.047331,55.203911,1160.2436974789916
2573,25.047331,55.203911,1160.139864448552
2577,25.186346767663,55.291936127355,2240.325865580448
2579,25.104144,55.148481,2402.745995423341
2581,25.083871,55.13879,4758.2166344294
2583,25.179787,55.269153,1904.710618436406
2592,25.072621365655,55.127983689308,1950.5851755526653
2593,25.07238,55.136245,2147.9713603818614
2602,25.193373,55.265283,2083.333333333333
2607,25.117504847767,55.110071897507,2884.6153846153848
2618,25.067098,55.139762,1430.3483535528596
2623,25.071367,55.124955,2578.6625874125875
2629,25.200813681385,55.276276767308,2997.858672376873
2640,25.186663,55.273898,1797.2027128862094
2649,25.07238,55.136245,2537.667724028549
2655,25.193373,55.265283,1844.3287890938248
2664,25.086438,55.147157,2447.552447552448
2666,25.183857,55.255223,1853.3429228998848
2675,25.083871,55.13879,3608.515057113188
2676,25.195499,55.271766,3162.291169451073
2684,25.200813681385,55.276276767308,2811.466372657111
2686,25.002218,55.250587,863.5703918722787
2692,25.066447,55.212973,1182.2660098522167
2696,25.066447,55.212973,1182.2660098522167
2701,25.07238,55.136245,2460.2026049204046
2710,25.194911,55.282549,2941.176470588235
2712,25.197167,55.273931,4096.283783783784
2715,25.067073483869,55.203469325513,1066.4266666666665
2722,25.067073483869,55.203469325513,1286.1538461538462
2735,25.193373,55.265283,2096.7365967365963
2742,25.07856,55.12123,5002.382086707956
2756,25.065525,55.208936,1185.250219490781
2764,25.072244145223,55.127074384906,3947.780678851175
2769,25.18292,55.255451,1548.6432825943082
2773,25.073706,55.126349,4475.506756756757
2792,25.065525,55.208936,1199.400299850075
2793,25.067098,55.139762,1350.6493506493507
2794,25.183857,55.255223,1925.207422470768
2812,25.084499359131,55.149101257324,1723.543605653223
2815,25.193638,55.279085,4058.4415584415583
2824,25.239604,55.251058,3401.360544217687
2825,25.087221275095,55.145585954124,2296.376419686317
2827,25.06455,55.240932,1294.1176470588234
2829,25.086438,55.147157,2549.889135254989
2833,25.046315,55.200091,1136.3636363636365
2848,25.073321,55.136814,1988.636363636364
2850,25.193638,55.279085,3291.4572864321603
2857,25.071367,55.124955,2316.1551823972204
2877,25.195499,55.271766,3348.8642981945254
2883,25.186050648012,55.291335312585,2120.085015940489
2890,25.132146512135,55.151866871023,2883.653846153846
2894,25.086517,55.147372,2964.4268774703555
2931,25.184467,55.281964,1885.369532428356
2950,25.087214,55.145463,1565.9880686055185
2952,25.071367,55.124955,2197.6401179941004
2962,25.077434,55.140271,2481.6176470588234
2963,25.200813681385,55.276276767308,3069.657615112161
2982,25.086438,55.147157,2106.430155210643
2989,25.067446,55.142092,1397.9289940828403
2996,25.086438,55.147157,2201.9464720194646
2999,25.112154,55.137438,2049.1803278688526
3005,25.083446597461,55.144809186459,2159.468438538206
3011,25.086438,55.147157,2363.6363636363635
3013,25.086438,55.147157,2415.458937198068
3017,25.112159,55.137355,2135.7519016968986
3031,25.110108,55.146875,2256.608639587363
3042,25.070728,55.245079,1166.6666666666667
3043,25.194911,55.282549,3281.558685446009
3046,25.071367,55.124955,2380.9523809523807
3055,25.200813681385,55.276276767308,3307.085826771653
3073,25.086438,55.147157,2092.904543134252
3103,25.193638,55.279085,4145.72864321608
3117,25.111897,55.137952,3241.4910858995136
3126,25.072222279941,55.126414561542,4632.390745501285
3130,25.072222279941,55.126414561542,4541.559554413025
3135,25.193638,55.279085,3782.4675324675327
3136,24.978431,55.091881,1319.073083778966
3139,25.067098,55.139762,1462.7659574468084
3140,25.197159,55.274491,3374.578177727784
3145,25.072244145223,55.127074384906,5047.04875962361
3155,25.036779,55.201208,1013.3333333333331
3157,25.072244145223,55.127074384906,3826.8156424581007
3162,25.071367,55.124955,2107.925801011804
3166,25.113844,55.139982,3367.052023121388
3168,25.086438,55.147157,2547.770700636943
3172,25.112159,55.137355,2106.495026331188
3185,25.071367,55.124955,2475.685234305924
3187,25.086438,55.147157,2436.3233665559246
3188,25.071367,55.124955,2205.8823529411766
3191,25.05147,55.207718,1065.890503875969
3198,25.086438,55.147157,3294.8929159802306
3202,25.194911,55.282549,3169.014084507042
3204,25.072222279941,55.126414561542,3403.816400206292
3211,25.023955,55.265603,1260.5042016806722
3233,25.184467,55.281964,1914.241960183768
3238,25.104144,55.148481,2380.9523809523807
3240,25.213962,55.23667,5067.567567567567
3243,25.201524,55.269977,3117.6470588235293
3244,25.086438,55.147157,2922.0779220779223
3262,25.104144,55.148481,2586.206896551724
3273,24.862205,55.143094,1107.754279959718
3281,25.112089,55.143948,2338.709677419354
3284,25.000273,55.25107,1085.5949895615863
3285,25.072621365655,55.127983689308,2246.854403834632
3289,25.086438,55.147157,2180.936995153473
3297,25.194762574653,55.276674628258,2720.450281425892
3300,25.193373,55.265283,2303.262955854126
3302,25.184561,55.291356,2032.347504621072
3305,25.070527,55.133048,1984.310106137517
3309,25.187137,55.275907,2369.077306733167
3315,25.071367,55.124955,2286.1356932153394
3326,25.084199905396,55.148498535156,2583.9793281653747
3328,25.076013,55.133375,1754.3822321761852
3329,25.110136322844,55.141158699989,1913.337084974676
3340,25.193638,55.279085,4618.9376443418005
3345,25.184561,55.291356,2143.5228331780054
3371,25.195499,55.271766,3276.699029126213
3375,25.112155019058,55.24843824293,2318.39258114374
3383,25.113844,55.139982,3548.3870967741937
3384,25.071367,55.124955,2462.555066079295
3388,25.104144,55.148481,3249.767873723305
3390,25.071367,55.124955,1998.2238010657195
3397,25.071829,55.137205,1452.8850145288502
3402,25.086438,55.147157,2194.732641660016
3406,25.087214,55.145463,2005.730659025788
3415,25.112159,55.137355,2254.098360655738
3422,25.194644,55.282205,4126.547455295736
3429,25.072244145223,55.127074384906,4810.996563573884
3433,25.192245,55.278751,2620.801801801802
3434,25.083871,55.13879,3859.51370127364
3435,25.194738,55.282366,3851.963746223565
3440,25.121551,55.373053,837.0535714285714
3441,25.113844,55.139982,3594.470046082949
3444,25.192107,55.276406,2653.721682847896
3449,25.167162,55.405768,825.0
3455,25.116493,55.141202,2683.363148479428
3470,25.112159,55.137355,2223.522527794032
3482,25.201524,55.269977,2616.555661274976
3488,25.190067,55.274575,2526.595744680851
3495,25.079069004534,55.136218070984,2153.4320323014804
3496,25.071367,55.124955,2111.111111111111
3498,24.862205,55.143094,915.4228855721392
3509,25.000273,55.25107,1043.839248434238
3527,25.067446,55.142092,1537.3352855051244
3529,25.194738,55.282366,3690.8380373425966
3533,25.193518,55.265523,1865.136298421808
3537,25.083446597461,55.144809186459,2106.0382916053018
3558,25.080376,55.138238,2236.5110427732734
3568,25.19135,55.279179,2376.237623762376
3582,25.20630017458,55.344507694244,2115.655853314528
3611,25.083446597461,55.144809186459,2279.0697674418607
3613,25.112154,55.137438,2255.022550225502
3633,25.197159,55.274491,3194.1031941031943
3634,25.201524,55.269977,3352.9411764705883
3638,25.000273,55.25107,1108.786610878661
3657,25.059253788341,55.199733316669,1152.57048092869
3661,25.071367,55.124955,2654.8672566371683
3676,25.003162533529,55.252599920127,1087.8661087866108
3685,25.039636,55.203964,956.2841530054644
3713,25.071367,55.124955,3935.185185185185
3726,25.195499,55.271766,2785.989492119089
3727,25.071367,55.124955,2725.54781054513
3733,25.197167,55.273931,4127.725856697819
3736,25.069999694824,55.141201019287,1400.7107171635778
3737,25.167162,55.405768,856.3772775991425
3738,25.191608,55.273316,2694.3820224719097
3755,25.113844,55.139982,3199.2263056092843
3764,25.072222279941,55.126414561542,2332.922824302135
3773,25.072222279941,55.126414561542,4455.869751499572
3777,25.071367,55.124955,2187.5
3785,25.077434,55.140271,2275.3128555176336
3787,25.197159,55.274491,2915.451895043732
3796,25.049569,55.20426,1203.8216560509552
3805,25.194911,55.282549,3799.731783638802
3809,25.072222279941,55.126414561542,4459.691252144083
3820,25.074878,55.133678,1921.7081850533805
3829,25.073214,55.131642,2604.196816208393
3840,25.132463966772,55.151206254959,2670.0572155117607
3860,25.197159,55.274491,3374.578177727784
3867,25.071367,55.124955,2232.1428571428573
3870,25.086438,55.147157,2485.5012427506213
3902,25.071367,55.124955,2084.5396641574985
3906,25.104144,55.148481,2380.9464285714284
3915,25.072222279941,55.126414561542,4138.513513513513
3922,25.026046,55.138877,1402.116402116402
3932,25.114542,55.388706,724.6376811594203
3936,25.193638,55.279085,4545.454545454545
3950,25.193373,55.265283,1921.2043561819344
3952,24.862205,55.143094,1116.2079510703363
3954,25.195499,55.271766,2902.719562243502
3964,25.112159,55.137355,2193.9447125932425
3987,25.078374,55.137878,2118.6440677966098
3990,25.074446,55.133316,2206.405693950177
3994,25.076013,55.133375,2076.8431983385253
4002,25.195499,55.271766,4112.804543674109
4003,25.086438,55.147157,2233.9357429718875
4005,25.086438,55.147157,2599.5125913891147
4006,25.039144,55.220734,789.0365448504983
4007,25.067098,55.139762,1597.8695073235683
4008,25.194738,55.282366,3076.923076923077
4015,25.086517,55.147372,2533.427163969036
4021,25.043134,55.22208,949.260042283298
4026,25.197159,55.274491,3194.1031941031943
4037,25.180602090418,55.263742192546,1498.371335504886
4048,25.076013,55.133375,1754.3859649122808
4053,25.112154,55.137438,2413.3391838525667
4054,25.18935,55.275724,3459.8214285714284
4057,25.024517832507,55.141391498569,1233.3965844402278
4059,25.20084,55.342691,2023.809523809524
4069,25.201816,55.270863,2934.537246049661
4073,25.112089,55.143948,2290.322580645161
4079,25.072244145223,55.127074384906,4291.844957081545
4095,25.049569,55.20426,1252.4271844660195
4100,25.193638,55.279085,4166.666666666667
4109,25.067098,55.139762,1583.11345646438
4115,25.127035,55.153242,2102.4967148488827
4117,25.127035,55.153242,2440.82100591716
4120,25.002218,55.250587,846.5608465608466
4121,25.197159,55.274491,3401.360544217687
4127,25.086438,55.147157,2547.770700636943
4129,25.201524,55.269977,2854.4243577545194
4135,25.072222279941,55.126414561542,4459.691252144083
4140,25.184354,55.27553,2284.94623655914
4151,25.067446,55.142092,1466.6666666666663
4160,25.193638,55.279085,4715.90909090909
4172,25.076013,55.133375,2076.8431983385253
4189,25.091643,55.172995,1324.5033112582782
4194,25.200813681385,55.276276767308,3071.253071253071
4206,25.19135,55.279179,2491.1024911032023
4213,25.089816,55.170355,1943.0051813471505
4218,25.081673,55.141993,1912.442396313364
4224,25.086438,55.147157,2245.352697095436
4229,25.067446,55.142092,1301.169590643275
4235,25.086879894236,55.147474408041,2433.0900243309
4239,25.113844,55.139982,3252.78810408922
4240,25.194644,55.282205,3899.08256880734
4244,25.194911,55.282549,3122.923588039867
4248,25.115816,55.142667,2385.211687537269
4249,25.194482990076,55.282149655462,3684.2105263157896
4253,25.112505,55.109332,3430.5993690851733
4258,25.086438,55.147157,2207.5055187637968
4261,25.084199905396,55.148498535156,2723.970944309928
4275,25.10934,55.147634,2500.0
4282,25.086438,55.147157,2075.471698113208
4287,25.072244145223,55.127074384906,5680.243834857301
4288,25.080958,55.140594,2099.370188943317
4292,25.104144,55.148481,2292.2636103151863
4311,25.112159,55.137355,2083.333333333333
4318,25.086399078369,55.148899078369,1993.527508090615
4320,25.194738,55.282366,3834.0099233198016
4358,25.104144,55.148481,2440.904419321685
4361,25.077412,55.134255,2006.335797254488
4366,25.071367,55.124955,2571.428571428572
4374,25.197167,55.273931,3580.9240331491715
4376,25.197159,55.274491,3151.483050847457
4381,25.080958,55.140594,2664.129400570885
4386,25.194644,55.282205,2790.973871733967
4409,25.086438,55.147157,2764.9769585253457
4410,25.085145,55.142411,2066.114876033058
4422,25.071367,55.124955,2429.879234167894
4425,25.083446597461,55.144809186459,2042.857142857143
4429,25.194738,55.282366,3214.284523809524
4438,25.086438,55.147157,2411.854879918242
4456,25.077412,55.134255,2006.335797254488
4472,25.072222279941,55.126414561542,2920.5607476635514
4475,25.023955,55.265603,1184.209649122807
4480,25.077198,55.146824,1278.1954887218046
4482,25.071367,55.124955,2192.2428330522766
4488,25.120073,55.110572,1992.8258270227184
4505,25.040558,55.218004,877.6595744680851
4525,25.071367,55.124955,2639.1279403327594
4538,25.117504847767,55.110071897507,2983.362019506598
4563,25.086438,55.147157,2558.3982202447164
4576,25.075303,55.138468,2005.623242736645
4582,25.031979,55.222927,958.005249343832
4584,25.086438,55.147157,2287.104622871046
4598,25.197167,55.273931,2859.866539561487
4609,25.074446,55.133316,2004.008016032064
4621,25.086438,55.147157,2547.769904458599
4623,25.194738,55.282366,2714.284523809524
4649,25.113844,55.139982,4423.963133640553
4652,25.113844,55.139982,3624.53531598513
4653,25.071367,55.124955,2172.6700971983987
