,X,Y,price_sqf
0,25.177226,55.308851,1820.5803680981596
1,25.060612,55.200228,1095.530236634531
2,25.064736065653,55.207565110205,1051.779935275081
3,25.06339,55.20205,793.1404072883173
4,25.109089,55.144157,1393.5340022296543
5,25.179956,55.269723,937.734433608402
6,25.033442,55.20264,501.002004008016
7,25.071475,55.136792,1273.324396782842
8,25.020959,55.140255,884.4169246646027
9,25.078537,55.136358,1797.175866495507
10,25.11326,55.13694,1553.3141210374638
11,25.045594114112,55.249451324357,799.9899999999999
12,25.081989,55.138959,1396.6480446927374
13,25.065756,55.232927,961.5384615384615
14,25.052817,55.20771,721.336370539104
15,25.044991,55.243665,834.5678092399404
16,25.071367,55.124955,2352.9411764705883
17,25.065756,55.232927,959.4882729211088
18,25.111153,55.245834,1635.1118760757315
19,25.010185,55.290816,828.1573498964804
20,25.227242,55.342072,1701.1227427375034
21,25.186050648012,55.291335312585,1696.712619300106
22,25.074332,55.132742,1843.9716312056732
23,25.060127,55.241253,1013.8888888888888
24,25.047142,55.206906,482.3151125401929
25,25.020959,55.140255,864.381520119225
26,25.085399627686,55.149299621582,1538.4615384615386
27,25.182245,55.254283,1578.4114052953155
28,25.179942,55.263946,1723.75
29,25.077889,55.155662,1997.6498237367805
30,25.030527290907,55.205448588926,871.6265499635302
31,25.015850689004,55.253677741358,983.284169124877
32,25.020959,55.140255,939.3939393939394
33,25.11521,55.248445,1278.748850045998
34,24.943502825907,55.222597840705,663.2213608957795
35,25.077889,55.155662,2103.559870550162
36,25.065853,55.137395,1003.4904013961606
37,25.049281,55.20538,590.717299578059
38,25.193638,55.279085,4792.147806004618
39,25.11121,55.14346,1515.1515151515152
40,25.193583,55.285234,1502.7272313296903
41,25.089622,55.14986,1202.6398075766688
42,25.071367,55.124955,2232.1428571428573
43,25.197159,55.274491,2910.090556274256
44,25.024357689572,55.242920879928,1212.8712871287128
45,25.051613,55.209036,896.3414634146341
46,25.084137,55.141668,1158.14696485623
47,25.110662,55.141861,1040.0
48,25.187137,55.275907,2098.540145985401
49,25.051613,55.209036,970.548862115127
50,25.192523,55.266316,1089.6637608966375
51,25.051613,55.209036,842.5110132158591
52,25.12543,55.153182,1907.630522088353
53,25.062347,55.144179,1011.5033716779056
54,25.177209,55.309378,1376.1467889908256
55,25.200943,55.280921,2466.740576496674
56,25.000905,55.255994,543.3376455368693
57,25.065482,55.20692,802.3648648648649
58,25.103737,55.245125,1602.2380467955238
59,25.101119,55.178319,896.551724137931
60,25.059253788341,55.199733316669,1244.047619047619
61,25.180621,55.269121,1250.0
62,25.059253788341,55.199733316669,1334.9514563106795
63,25.069954,55.144074,971.867007672634
64,25.108994,55.177657,1393.7753721244926
65,25.080841569186,55.137214177089,1112.9660545353363
66,25.010185,55.290816,923.2954545454544
67,25.051613,55.209036,1096.2566844919786
68,25.103156,55.367006,560.2241681260946
69,25.107612,55.146046,1277.7777777777776
70,25.058737,55.199515,1123.595505617977
71,25.051613,55.209036,1076.1154855643044
72,25.212998,55.319693,1048.9510489510487
73,25.072621365655,55.127983689308,2213.6137244050915
74,25.045199,55.246081,716.6482910694598
75,25.075678,55.132798,1265.822784810127
76,25.06311369916,55.203213557999,764.0750670241287
77,25.030440246512,55.206486197886,913.7426900584796
78,25.06578,55.138243,908.3402146985962
79,25.099138,55.141373,2898.550724637681
80,25.062591310639,55.19937602897,859.2592592592592
81,25.072621365655,55.127983689308,3408.3162917518744
82,25.189294,55.277241,2145.214521452145
83,25.219443,55.368451,490.5968928863451
84,25.030229,55.140165,794.5516458569807
85,25.107261,55.148317,1250.0
86,25.065482,55.20692,1381.9095477386932
87,25.206478639673,55.343253612866,1808.2901554404143
88,25.068527,55.128906,1942.4460431654677
89,25.109089,55.144157,1164.5962732919254
90,25.070527,55.133048,1359.6491228070176
91,25.034128,55.201681,604.8387096774194
92,25.185738506926,55.277806520462,3035.935563816605
93,25.070809,55.134295,1180.6363636363635
94,25.080376,55.138238,1009.028146574615
95,25.056394,55.205059,956.2841530054644
96,25.085300445557,55.144798278809,1659.1251885369531
97,25.191772,55.272181,2203.065134099617
98,25.068527,55.128906,2100.840336134454
99,25.06311369916,55.203213557999,756.3587684069611
100,25.057845,55.239318,1212.8712871287128
101,25.098929,55.120651,1926.252063841497
102,25.077412,55.134255,1270.2893436838392
103,25.187137,55.275907,2223.489167616876
104,25.062591310639,55.19937602897,877.3291925465838
105,25.079234,55.14868,1254.355400696864
106,25.032942,55.222853,714.9046793760832
107,25.013636,55.250945,1013.5022522522522
108,25.075678,55.132798,1158.2873690016547
109,25.111897,55.137952,2621.483375959079
110,25.191338,55.274329,1677.1488469601677
111,25.060127,55.241253,900.3289036544851
112,25.087214,55.145463,1585.8831385642738
113,25.032728,55.222272,500.3703085904921
114,25.112155019058,55.24843824293,1904.9753473778571
115,25.026038,55.156931,855.2631578947369
116,25.050372,55.213664,1071.428571428571
117,25.072621365655,55.127983689308,2716.4685908319184
118,25.060528105079,55.24068638618,749.7116493656287
119,25.067456,55.138294,812.4076809453471
120,25.111153,55.245834,1512.8593040847202
121,25.177209,55.309378,1495.1573849878937
122,25.103737,55.245125,1614.481409001957
123,25.198443,55.270758,3146.0674157303365
124,25.070050961315,55.127871036529,1258.7209302325582
125,25.089626,55.148014,1102.3618897637796
126,25.180873,55.279305,1377.7777777777778
127,25.004634,55.293276,825.3968253968254
128,25.106388,55.147462,1389.6609227348526
129,25.08952,55.171343,1566.811059907834
130,25.077385,55.14736,938.480853735091
131,25.087900161743,55.147399902344,993.6406995230524
132,25.090678213447,55.148739419203,1406.563965170797
133,25.11521,55.248445,1291.85401459854
134,25.20084,55.342691,2020.20202020202
135,25.086438,55.147157,2433.0900243309
136,25.081989,55.138959,1612.9032258064517
137,25.099138,55.141373,2830.188679245283
138,25.187137,55.275907,1944.8946515397083
139,25.20084,55.342691,2012.4804992199688
140,25.20630017458,55.344507694244,1834.861730013106
141,25.086782726638,55.145288407857,1541.7142857142858
142,25.197167,55.273931,4153.167185877466
143,25.089816,55.170355,1600.817438692098
144,25.112155019058,55.24843824293,1710.261569416499
145,25.191608,55.273316,1657.4585635359117
146,25.191338,55.274329,2343.589743589744
147,25.06311369916,55.203213557999,789.9628252788104
148,25.203629,55.261652,2906.1752206603464
149,25.065513,55.1402514025,933.8313767342582
150,25.089967,55.148283,1287.4885004599817
151,25.059606811829,55.240600149754,1074.87922705314
152,25.182935,55.282626,1196.1722488038276
153,25.06526,55.211685,535.5404089581305
154,25.070809,55.134295,1182.033096926714
155,25.101119,55.178319,931.9286871961102
156,25.20630017458,55.344507694244,1811.1254851228975
157,25.104144,55.148481,1797.3265895953757
158,25.191338,55.274329,2341.0202655485677
159,25.07077,55.141054,769.8476343223737
160,25.060906,55.201109,950.5703422053232
161,25.060612,55.200228,950.5703422053232
162,25.20456630279,55.34333712498,1634.801089918256
163,25.194602,55.282436,3601.800900450225
164,25.081719,55.141422,1529.152915291529
165,25.068199157715,55.130699157715,855.7457212713937
166,25.221064,55.361706,1005.5578575037898
167,25.076513,55.135016,1302.7618551328817
168,25.086438,55.147157,2504.0387722132477
169,25.194911,55.282549,2549.965541006203
170,25.191626,55.269412,2242.990654205608
171,25.076013,55.133375,822.7374719521316
172,25.031639,55.223646,624.2197253433209
173,25.10754,55.150238,1536.375960234975
174,25.178253,55.266619,1085.3835021707669
175,25.105885,55.150081,1352.565374211001
176,25.033442,55.20264,515.8730158730159
177,25.202562,55.262206,2502.8485424588084
178,25.07644,55.13639,1494.345718901454
179,25.085145,55.142411,1734.7222222222222
180,25.132146512135,55.151866871023,2459.8919786096258
181,25.045594114112,55.249451324357,681.1450381679389
182,25.030112592959,55.204566089436,948.9043795620438
183,25.082691,55.142307,1523.2722143864598
184,25.086438,55.147157,1886.456603773585
185,25.068292,55.129856,833.8125359401955
186,25.068527,55.128906,1400.5602240896358
187,25.090797297556,55.170118510723,1717.6470588235295
188,25.112159,55.137355,2340.5500292568754
189,25.109089,55.144157,1133.849557522124
190,25.063355,55.137683,566.0377358490566
191,25.082606,55.140644,1434.643995749203
192,25.186073,55.262314,916.4969450101833
193,25.18982,55.274858,1689.1891891891892
194,25.084499359131,55.144500732422,1418.2568334192883
195,25.059369352398,55.212872465693,638.0510440835266
